Timestamp,"OA Monitor - A1 - Temperature (°C)","OA Monitor - A2 - Temperature (°C)","OA Monitor - B1 - Temperature (°C)","OA Monitor - B2 - Temperature (°C)","OA Monitor - C1 - Temperature (°C)","OA Monitor - C2 - Temperature (°C)","OA Monitor - D1 - Temperature (°C)","OA Monitor - D2 - Temperature (°C)"
"2018-01-18 04:50:15",7.25,6.87,10,9.81,7.37,7.25,10.45,10.25
"2018-01-18 05:50:18",7.25,6.93,10,9.87,7.37,7.25,10.51,10.25
"2018-01-18 06:50:21",7.25,6.87,10,9.87,7.31,7.25,10.51,10.31
"2018-01-18 07:50:25",7.25,6.93,10,9.87,7.31,7.31,10.45,10.25
"2018-01-18 08:50:28",7.25,6.87,9.93,9.87,7.31,7.25,10.45,10.25
"2018-01-18 09:22:40",7.25,6.87,9.93,9.87,7.25,7.25,10.45,10.25
"2018-01-18 10:22:43",7.25,6.87,9.93,9.87,7.25,7.25,10.38,10.25
"2018-01-18 11:22:47",7.18,6.87,9.93,9.87,7.25,7.18,10.38,10.18
"2018-01-18 12:22:50",7.18,6.87,9.87,9.81,7.18,7.18,10.38,10.18
"2018-01-18 13:22:55",7.18,6.81,9.87,9.81,7.25,7.18,10.38,10.18
"2018-01-18 14:22:57",7.12,6.81,9.81,9.81,7.18,7.18,10.32,10.18
"2018-01-18 14:33:19",7.12,6.81,9.87,9.75,7.18,7.18,10.32,10.12
"2018-01-18 15:33:23",7.12,6.75,9.81,9.75,7.18,7.18,10.32,10.12
"2018-01-18 16:33:26",7.12,6.81,9.81,9.81,7.18,7.12,10.32,10.12
"2018-01-18 16:40:00",7.12,6.81,9.81,9.75,7.18,7.18,10.32,10.12
"2018-01-18 17:40:03",7.06,6.75,9.81,9.75,7.18,7.12,10.26,10.06
"2018-01-18 18:05:32",7.06,6.75,9.75,9.75,7.12,7.12,10.26,10.12
"2018-01-18 19:05:36",7.06,6.75,9.75,9.68,7.12,7.06,10.26,10.06
"2018-01-18 20:05:40",7.06,6.75,9.75,9.75,7.06,7.06,10.26,10.06
"2018-01-18 21:05:43",7.06,6.75,9.75,9.68,7.06,7.06,10.26,10.06
"2018-01-18 22:05:47",7.12,6.81,9.81,9.75,7,7.06,10.26,10.06
"2018-01-18 23:05:50",7.12,6.81,9.81,9.75,7.12,7.06,10.32,10.06
"2018-01-19 00:05:53",7.12,6.81,9.81,9.75,7.12,7.06,10.32,10.06
"2018-01-19 01:05:57",7.12,6.75,9.81,9.75,7.12,7.06,10.32,10.06
"2018-01-19 02:06:00",7.12,6.81,9.81,9.75,7.18,7.12,10.32,10.12
"2018-01-19 03:06:05",7.12,6.81,9.87,9.75,7.18,7.12,10.32,10.12
"2018-01-19 04:06:08",7.06,6.81,9.87,9.75,7.18,7.12,10.38,10.18
"2018-01-19 05:06:12",7.12,6.81,9.87,9.75,7.18,7.18,10.32,10.12
"2018-01-19 06:06:14",7.12,6.81,9.81,9.75,7.18,7.18,10.32,10.18
"2018-01-19 07:06:18",7.12,6.81,9.87,9.75,7.18,7.18,10.38,10.18
"2018-01-19 08:06:22",7.06,6.81,9.81,9.75,7.25,7.18,10.32,10.18
"2018-01-19 09:06:25",7.12,6.81,9.87,9.75,7.18,7.12,10.32,10.18
"2018-01-19 10:06:29",7.06,6.81,9.81,9.75,7.18,7.18,10.32,10.18
"2018-01-19 11:06:32",7.06,6.81,9.81,9.68,7.18,7.12,10.32,10.12
"2018-01-19 12:06:36",7.06,6.81,9.81,9.75,7.18,7.18,10.32,10.12
"2018-01-19 13:06:40",7.06,6.75,9.81,9.68,7.18,7.12,10.32,10.12
"2018-01-19 14:06:43",7.06,6.75,9.81,9.68,7.18,7.12,10.32,10.12
"2018-01-19 15:06:46",7.06,6.75,9.81,9.68,7.25,7.12,10.32,10.12
"2018-01-19 16:06:50",7.06,6.75,9.81,9.68,7.18,7.12,10.32,10.12
"2018-01-19 17:06:54",7.06,6.75,9.81,9.68,7.18,7.12,10.32,10.12
"2018-01-19 18:06:57",7,6.68,9.75,9.68,7.12,7.06,10.26,10.06
"2018-01-19 19:07:01",7,6.68,9.75,9.62,7.06,7.06,10.26,10.06
"2018-01-19 20:07:04",6.93,6.68,9.75,9.62,7.18,7.06,10.2,10.06
"2018-01-19 21:07:08",7,6.68,9.68,9.62,7.06,7.06,10.2,10.06
"2018-01-19 22:07:12",6.93,6.68,9.68,9.62,7.06,7,10.2,10
"2018-01-19 23:07:15",6.93,6.62,9.68,9.56,7.06,7,10.2,10
"2018-01-20 00:07:18",6.93,6.62,9.68,9.56,7.06,7,10.2,10
"2018-01-20 01:07:22",6.93,6.68,9.68,9.56,7.06,7,10.32,10
"2018-01-20 02:07:26",7,6.68,9.75,9.62,7.12,7.06,10.26,10.06
"2018-01-20 03:07:29",7,6.68,9.75,9.62,7.18,7.12,10.32,10.12
"2018-01-20 04:07:33",7,6.75,9.75,9.62,7.18,7.12,10.32,10.12
"2018-01-20 05:07:36",7.06,6.75,9.75,9.62,7.12,7.12,10.32,10.12
"2018-01-20 06:07:40",7.06,6.75,9.75,9.62,7.18,7.12,10.32,10.12
"2018-01-20 07:07:44",7.06,6.75,9.75,9.62,7.18,7.12,10.32,10.12
"2018-01-20 08:07:47",7.06,6.81,9.75,9.62,7.18,7.12,10.32,10.12
"2018-01-20 09:07:52",7.06,6.81,9.75,9.62,7.12,7.12,10.32,10.12
"2018-01-20 10:07:55",7.06,6.75,9.75,9.62,7.18,7.12,10.26,10.12
"2018-01-20 11:07:57",7.06,6.75,9.75,9.62,7.12,7.12,10.32,10.12
"2018-01-20 12:08:01",7.06,6.75,9.75,9.62,7.12,7.12,10.26,10.12
"2018-01-20 13:08:04",7.06,6.75,9.68,9.62,7.12,7.12,10.26,10.12
"2018-01-20 14:08:08",7.06,6.75,9.68,9.62,7.12,7.12,10.26,10.12
"2018-01-20 15:08:12",7,6.75,9.68,9.62,7.12,7.06,10.26,10.06
"2018-01-20 16:08:16",7.06,6.68,9.68,9.56,7.12,7.06,10.26,10.12
"2018-01-20 17:08:19",7,6.75,9.68,9.62,7.12,7.06,10.26,10.06
"2018-01-20 18:08:23",7,6.68,9.68,9.62,7.12,7.06,10.26,10.06
"2018-01-20 19:08:26",7,6.68,9.68,9.56,7.12,7.06,10.26,10.06
"2018-01-20 20:08:30",6.93,6.62,9.62,9.56,7,7,10.2,10
"2018-01-20 20:37:55",6.93,6.62,9.62,9.5,7,6.93,10.13,9.93
"2018-01-20 20:38:55",6.93,6.62,9.62,9.5,7,6.93,10.13,9.93
"2018-01-20 21:38:59",6.87,6.56,9.56,9.5,7,6.93,10.13,10
"2018-01-20 22:39:02",6.93,6.56,9.56,9.5,6.93,6.93,10.13,9.93
"2018-01-20 23:39:07",6.87,6.62,9.56,9.5,7.06,7,10.2,10
"2018-01-21 00:39:10",6.93,6.62,9.62,9.5,7.06,7,10.2,10
"2018-01-21 01:39:13",7,6.68,9.62,9.56,7.12,7.06,10.2,10.06
"2018-01-21 02:39:17",7,6.68,9.68,9.56,7.12,7.06,10.26,10.06
"2018-01-21 03:39:21",7,6.68,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-21 04:39:24",7.06,6.75,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-21 05:39:27",7,6.75,9.75,9.62,7.18,7.12,10.32,10.12
"2018-01-21 06:39:30",7.06,6.75,9.75,9.62,7.25,7.18,10.32,10.12
"2018-01-21 07:39:35",7.06,6.81,9.75,9.62,7.18,7.18,10.32,10.12
"2018-01-21 08:39:38",7.06,6.75,9.75,9.62,7.25,7.18,10.32,10.12
"2018-01-21 09:39:42",7.06,6.75,9.75,9.62,7.25,7.18,10.32,10.18
"2018-01-21 10:39:45",7.06,6.81,9.75,9.62,7.31,7.18,10.32,10.18
"2018-01-21 11:39:49",7.06,6.81,9.75,9.62,7.31,7.18,10.32,10.18
"2018-01-21 12:39:52",7.12,6.81,9.75,9.62,7.31,7.18,10.32,10.18
"2018-01-21 13:16:56",7.12,6.81,9.75,9.62,7.31,7.18,10.32,10.18
"2018-01-21 14:17:00",7.12,6.81,9.75,9.62,7.31,7.25,10.38,10.18
"2018-01-21 15:17:04",7.12,6.81,9.75,9.62,7.25,7.25,10.38,10.18
"2018-01-21 16:17:07",7.12,6.87,9.75,9.62,7.31,7.18,10.38,10.18
"2018-01-21 17:17:11",7.12,6.81,9.75,9.68,7.31,7.25,10.38,10.18
"2018-01-21 18:17:14",7.12,6.81,9.75,9.62,7.25,7.25,10.38,10.18
"2018-01-21 18:46:13",7.12,6.81,9.75,9.62,7.25,7.18,10.32,10.18
"2018-01-21 19:46:16",7.06,6.81,9.75,9.62,7.25,7.18,10.32,10.18
"2018-01-21 20:46:21",7.06,6.81,9.68,9.62,7.25,7.18,10.32,10.12
"2018-01-21 21:46:23",7.06,6.75,9.68,9.56,7.18,7.12,10.32,10.12
"2018-01-21 22:46:27",7,6.75,9.62,9.56,7.18,7.12,10.26,10.12
"2018-01-21 23:23:48",7,6.68,9.62,9.5,7.12,7.06,10.2,10.06
"2018-01-22 00:23:52",6.93,6.68,9.56,9.5,7.12,7.06,10.26,10.06
"2018-01-22 01:23:55",6.93,6.68,9.56,9.5,7.12,7.06,10.2,10
"2018-01-22 02:10:08",6.93,6.68,9.56,9.5,7.12,7,10.2,10.06
"2018-01-22 03:10:12",6.93,6.68,9.62,9.5,7.12,7,10.2,10.06
"2018-01-22 04:10:15",7,6.68,9.56,9.5,7.12,7.06,10.2,10.06
"2018-01-22 05:10:19",7,6.68,9.62,9.5,7.12,7.06,10.26,10.06
"2018-01-22 06:10:23",7,6.68,9.62,9.5,7.12,7.12,10.26,10.06
"2018-01-22 07:10:26",7,6.75,9.62,9.56,7.12,7.12,10.26,10.06
"2018-01-22 08:10:29",7,6.68,9.62,9.56,7.18,7.12,10.26,10.12
"2018-01-22 09:10:33",7,6.75,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-22 10:10:37",7,6.75,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-22 11:10:41",7,6.75,9.62,9.56,7.18,7.12,10.26,10.12
"2018-01-22 12:10:44",7,6.75,9.62,9.56,7.12,7.12,10.26,10.12
"2018-01-22 13:10:47",7,6.75,9.62,9.56,7.18,7.12,10.26,10.12
"2018-01-22 14:10:51",7.06,6.75,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-22 15:10:55",7,6.75,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-22 16:10:58",7,6.75,9.62,9.56,7.18,7.12,10.26,10.12
"2018-01-22 17:11:02",7,6.75,9.68,9.5,7.18,7.12,10.26,10.12
"2018-01-22 18:11:05",8,6.75,9.68,9.56,7.18,7.12,10.26,10.12
"2018-01-22 19:11:09",11.75,6.75,11.68,9.56,6.93,7.18,10.13,10.12
"2018-01-22 20:11:12",11.18,6.81,11.06,9.56,6.81,7.18,10.2,10.12
"2018-01-22 21:11:16",10.37,6.81,9.62,9.62,6.87,7.18,10.13,10.18
"2018-01-22 22:11:19",7,6.81,9.56,9.62,7,7.18,10.26,10.18
"2018-01-22 22:28:49",6.87,6.81,9.56,9.62,7,7.25,10.2,10.18
"2018-01-22 23:28:53",6.87,6.87,9.62,9.62,7.06,7.25,10.32,10.25
"2018-01-23 00:28:56",7,6.93,9.75,9.62,7.25,7.31,10.38,10.31
"2018-01-23 01:28:59",7.06,6.93,9.81,9.68,7.31,7.31,10.45,10.31
"2018-01-23 02:29:03",7.18,7,9.87,9.68,7.31,7.37,10.45,10.37
"2018-01-23 03:29:07",7.18,7,9.87,9.68,7.31,7.37,10.45,10.37
"2018-01-23 04:20:27",7.18,7,9.87,9.68,7.31,7.31,10.45,10.37
"2018-01-23 05:20:31",7.18,6.93,9.81,9.68,7.31,7.31,10.45,10.31
"2018-01-23 06:20:34",7.18,6.93,9.81,9.68,7.31,7.31,10.38,10.31
"2018-01-23 07:20:38",7.18,6.93,9.81,9.62,7.25,7.25,10.45,10.31
"2018-01-23 08:20:42",7.18,6.93,9.81,9.62,7.25,7.25,10.38,10.25
"2018-01-23 09:20:45",7.18,6.93,9.81,9.62,7.25,7.25,10.38,10.25
"2018-01-23 10:20:48",7.18,6.87,9.81,9.62,7.18,7.18,10.32,10.18
"2018-01-23 11:20:51",7.12,6.87,9.81,9.62,7.06,7.12,10.26,10.18
"2018-01-23 12:20:55",7.12,6.87,9.75,9.56,7.06,7.06,10.26,10.12
"2018-01-23 13:20:59",7.12,6.87,9.75,9.62,7,7.06,10.2,10.12
"2018-01-23 14:21:02",7.12,6.81,9.75,9.56,7,7,10.2,10.12
"2018-01-23 15:21:06",7.12,6.81,9.75,9.56,6.93,7,10.2,10.06
"2018-01-23 16:21:09",7.12,6.81,9.75,9.56,6.93,7,10.2,10.06
"2018-01-23 17:21:13",7.12,6.81,9.75,9.56,6.93,6.93,10.2,10.06
"2018-01-23 18:21:17",7.12,10.37,9.75,9.31,7,9.75,10.13,11.25
"2018-01-23 19:21:20",7.06,10.25,9.68,9.25,7,9.81,10.13,9.68
"2018-01-23 20:21:23",7.06,9.43,9.68,9.25,7.06,8.75,10.2,9.75
"2018-01-23 21:21:27",7.06,6.37,9.75,9.37,7.12,6.81,10.2,9.81
"2018-01-23 22:21:31",7.06,6.37,9.68,9.31,7.18,6.81,10.26,9.87
"2018-01-23 23:21:34",7,6.5,9.62,9.37,7.18,6.87,10.26,9.93
"2018-01-24 00:21:38",7,6.5,9.62,9.37,7.18,6.93,10.26,9.93
"2018-01-24 01:21:42",7,6.56,9.62,9.37,7.18,7,10.26,10
"2018-01-24 02:21:45",7.06,6.62,9.68,9.43,7.25,7.06,10.32,10.06
"2018-01-24 03:21:48",7.06,6.62,9.68,9.5,7.37,7.18,10.38,10.12
"2018-01-24 04:21:52",7.18,6.68,9.75,9.5,7.43,7.25,10.38,10.18
"2018-01-24 05:21:56",7.18,6.75,9.75,9.56,7.43,7.25,10.45,10.25
"2018-01-24 06:21:59",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.25
"2018-01-24 07:22:02",7.18,6.81,9.75,9.56,7.37,7.31,10.45,10.25
"2018-01-24 08:22:07",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.31
"2018-01-24 09:22:10",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-24 09:31:06",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.31
"2018-01-24 10:31:09",7.18,6.81,9.75,9.56,7.43,7.37,10.51,10.31
"2018-01-24 11:31:12",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.31
"2018-01-24 12:31:16",7.18,6.87,9.75,9.56,7.43,7.37,10.51,10.31
"2018-01-24 13:31:20",7.18,6.81,9.75,9.56,7.43,7.37,10.51,10.31
"2018-01-24 14:31:23",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-24 15:31:27",7.18,6.87,9.75,9.56,7.43,7.37,10.45,10.31
"2018-01-24 16:31:29",7.18,6.81,9.75,9.56,7.37,7.31,10.45,10.31
"2018-01-24 17:31:33",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.31
"2018-01-24 18:31:37",7.18,6.81,9.75,9.56,7.37,7.31,10.45,10.31
"2018-01-24 19:31:40",7.18,6.81,9.75,9.56,7.43,7.37,10.45,10.31
"2018-01-24 20:31:45",7.18,6.81,9.75,9.56,7.37,7.37,10.45,10.31
"2018-01-24 21:31:48",7.12,6.81,9.68,9.5,7.37,7.25,10.45,10.25
"2018-01-24 22:31:52",7.18,6.81,9.68,9.5,7.37,7.31,10.45,10.25
"2018-01-24 23:31:55",7.25,6.81,9.75,9.56,7.37,7.31,10.45,10.25
"2018-01-25 00:31:58",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.25
"2018-01-25 01:32:02",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.25
"2018-01-25 02:32:05",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-25 03:32:09",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-25 04:32:13",7.18,6.81,9.81,9.56,7.43,7.31,10.51,10.31
"2018-01-25 05:32:16",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-25 05:41:09",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-25 06:41:12",7.18,6.87,9.81,9.62,7.43,7.31,10.51,10.31
"2018-01-25 07:41:16",7.18,6.81,9.81,9.56,7.43,7.37,10.51,10.31
"2018-01-25 08:41:19",7.18,6.81,9.75,9.56,7.43,7.31,10.51,10.31
"2018-01-25 09:41:23",7.18,6.81,9.75,9.62,7.43,7.31,10.45,10.31
"2018-01-25 10:41:27",7.18,6.81,9.75,9.56,7.43,7.31,10.45,10.31
"2018-01-25 11:41:30",7.18,6.81,9.81,9.62,7.37,7.31,10.45,10.31
"2018-01-25 12:41:33",7.12,6.75,9.81,9.56,7.37,7.31,10.45,10.31
"2018-01-25 13:41:38",7.12,6.81,9.75,9.56,7.37,7.25,10.45,10.25
"2018-01-25 14:41:41",7.12,6.81,9.75,9.56,7.31,7.25,10.38,10.18
"2018-01-25 15:41:44",7.12,6.75,9.75,9.56,7.25,7.18,10.32,10.18
"2018-01-25 16:41:47",7.12,6.75,9.75,9.56,7.18,7.12,10.32,10.18
"2018-01-25 17:41:52",7.06,6.75,9.75,9.56,7.12,7.06,10.26,10.12
"2018-01-25 18:41:55",7.06,6.75,9.75,9.5,7.06,7.06,10.26,10.12
"2018-01-25 19:41:58",7.06,6.68,9.68,9.5,7,7,10.2,10.06
"2018-01-25 20:42:02",7,6.68,9.62,9.43,7,7.06,10.2,10.06
"2018-01-25 21:42:06",7,6.68,9.62,9.5,7.12,7.12,10.26,10.06
"2018-01-25 22:42:09",7,6.68,9.62,9.43,7.12,7.12,10.26,10.12
"2018-01-25 23:42:12",7,6.68,9.56,9.43,7.12,7.12,10.26,10.06
"2018-01-26 00:42:16",7,6.68,9.62,9.43,7.18,7.18,10.32,10.12
"2018-01-26 01:42:21",7.06,6.75,9.68,9.5,7.25,7.25,10.38,10.18
"2018-01-26 02:42:23",7.06,6.75,9.68,9.56,7.31,7.31,10.45,10.25
"2018-01-26 03:42:27",7.06,6.81,9.68,9.56,7.31,7.37,10.45,10.25
"2018-01-26 04:42:30",7.12,6.81,9.68,9.56,7.37,7.31,10.45,10.25
"2018-01-26 05:42:34",7.12,6.81,9.68,9.56,7.37,7.37,10.51,10.25
"2018-01-26 06:42:37",7.12,6.81,9.68,9.56,7.31,7.43,10.51,10.25
"2018-01-26 07:42:41",7.12,6.75,9.68,9.56,7.37,7.37,10.45,10.25
"2018-01-26 08:42:44",7.12,6.81,9.68,9.56,7.31,7.37,10.45,10.25
"2018-01-26 09:42:48",7.06,6.81,9.68,9.56,7.37,7.37,10.45,10.25
"2018-01-26 10:42:52",7.06,6.81,9.68,9.56,7.37,7.37,10.45,10.25
"2018-01-26 11:42:56",7.06,6.75,9.68,9.56,7.37,7.37,10.45,10.25
"2018-01-26 12:42:59",7.06,6.75,9.68,9.56,7.31,7.37,10.45,10.25
"2018-01-26 13:43:02",7.06,6.75,9.68,9.56,7.31,7.31,10.38,10.25
"2018-01-26 14:43:05",7.06,6.75,9.68,9.56,7.25,7.31,10.38,10.25
"2018-01-26 14:45:12",7.06,6.75,9.68,9.56,7.37,7.37,10.38,10.25
"2018-01-26 15:45:16",7.06,6.75,9.68,9.56,7.25,7.31,10.38,10.18
"2018-01-26 16:45:19",7.06,6.75,9.68,9.56,7.25,7.31,10.38,10.18
"2018-01-26 17:45:23",7.06,6.75,9.68,9.56,7.25,7.31,10.38,10.18
"2018-01-26 18:45:26",7.06,6.75,9.75,9.62,7.18,7.31,10.38,10.18
"2018-01-26 19:45:29",7,6.68,9.68,9.56,7.18,7.25,10.38,10.18
"2018-01-26 20:45:33",7,6.75,9.68,9.62,7.12,7.25,10.32,10.12
"2018-01-26 21:45:37",7,6.75,9.68,9.56,7.18,7.25,10.32,10.12
"2018-01-26 22:45:40",7,6.75,9.68,9.62,7.18,7.25,10.32,10.12
"2018-01-26 23:45:43",7.06,6.75,9.75,9.62,7.18,7.25,10.32,10.12
"2018-01-27 00:45:47",7.06,6.75,9.81,9.68,7.25,7.25,10.38,10.12
"2018-01-27 01:45:51",7.06,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 02:45:55",7.12,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 03:45:58",7.12,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 04:46:02",7.12,6.81,9.81,9.68,7.25,7.31,10.45,10.18
"2018-01-27 05:46:05",7.12,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 06:46:09",7.12,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 07:46:12",7.06,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 08:16:02",7.12,6.81,9.81,9.68,7.25,7.31,10.38,10.18
"2018-01-27 09:16:06",7.12,6.81,9.81,9.75,7.25,7.31,10.38,10.18
"2018-01-27 10:16:10",7.06,6.81,9.81,9.68,7.25,7.25,10.38,10.18
"2018-01-27 11:16:13",7.06,6.81,9.81,9.68,7.25,7.25,10.38,10.12
"2018-01-27 12:16:16",7.06,6.75,9.75,9.68,7.18,7.31,10.38,10.12
"2018-01-27 13:16:20",7.06,6.75,9.81,9.68,7.18,7.25,10.32,10.12
"2018-01-27 14:16:23",7.06,6.75,9.75,9.68,7.18,7.25,10.32,10.12
"2018-01-27 15:16:27",7.06,6.75,9.75,9.62,7.12,7.25,10.32,10.12
"2018-01-27 16:16:30",7,6.75,9.75,9.62,7.18,7.25,10.32,10.12
"2018-01-27 17:16:34",7.06,6.75,9.75,9.62,7.12,7.18,10.26,10.12
"2018-01-27 18:16:37",7,6.75,9.75,9.62,7.12,7.18,10.26,10.06
"2018-01-27 19:16:41",7,6.75,9.75,9.68,7.06,7.12,10.2,10
"2018-01-27 20:16:44",7,6.75,9.75,9.62,7,7.06,10.2,10
"2018-01-27 21:16:48",7,6.68,9.68,9.62,6.93,7,10.13,9.93
"2018-01-27 22:16:51",6.93,6.68,9.68,9.62,6.93,7,10.2,9.93
"2018-01-27 23:16:55",6.93,6.68,9.68,9.56,6.93,7,10.13,9.93
"2018-01-28 00:16:59",6.93,6.68,9.68,9.56,6.93,7,10.2,9.93
"2018-01-28 01:17:02",7,6.68,9.68,9.56,6.93,7.06,10.2,10
"2018-01-28 01:31:20",6.93,6.68,9.68,9.62,6.93,7,10.2,9.93
"2018-01-28 02:31:23",7,6.68,9.68,9.62,7,7.06,10.2,10
"2018-01-28 03:31:28",7,6.68,9.68,9.62,7,7.06,10.2,10
"2018-01-28 04:31:31",7,6.68,9.75,9.62,7.06,7.06,10.2,10
"2018-01-28 05:31:35",7,6.75,9.75,9.62,7.06,7.06,10.26,10
"2018-01-28 06:31:38",7,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 07:31:42",7.06,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 07:57:02",7,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 08:57:05",7,6.75,9.75,9.68,7.06,7.12,10.26,10.06
"2018-01-28 09:57:08",7,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 10:57:12",7,6.75,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 11:57:15",7,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 12:57:19",7,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 13:57:23",7,6.75,9.75,9.68,7.06,7.12,10.26,10.06
"2018-01-28 14:57:25",7,6.75,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 15:57:29",7,6.75,9.75,9.62,7.06,7.06,10.26,10
"2018-01-28 16:31:13",7,6.75,9.75,9.62,7.06,7.12,10.26,10.06
"2018-01-28 17:31:17",7,6.75,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 18:31:21",7,6.75,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 19:31:24",7,6.75,9.75,9.68,7.06,7.12,10.26,10
"2018-01-28 20:31:28",7,6.68,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 20:48:49",7.06,6.68,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 21:48:54",7.06,6.75,9.75,9.62,7.06,7.12,10.26,10
"2018-01-28 22:48:57",7.06,6.81,9.81,9.68,7.06,7.12,10.26,10.06
"2018-01-28 23:49:00",7.06,6.75,9.81,9.68,7.06,7.18,10.26,10.06
"2018-01-29 00:49:04",7.06,6.81,9.81,9.68,7.12,7.12,10.32,10.06
"2018-01-29 01:49:07",7.12,6.81,9.87,9.75,7.12,7.18,10.32,10.12
"2018-01-29 02:49:11",7.12,6.81,9.81,9.75,7.12,7.18,10.32,10.12
"2018-01-29 03:49:15",7.12,6.81,9.87,9.75,7.12,7.25,10.32,10.12
"2018-01-29 04:49:19",7.12,6.87,9.87,9.75,7.18,7.18,10.32,10.12
"2018-01-29 05:49:22",7.12,6.81,9.87,9.75,7.18,7.18,10.38,10.12
"2018-01-29 06:49:25",7.12,6.87,9.87,9.75,7.18,7.18,10.38,10.12
"2018-01-29 07:49:29",7.12,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 08:49:32",7.18,6.81,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 09:49:35",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 09:58:48",7.18,6.87,9.87,9.75,7.12,7.25,10.38,10.12
"2018-01-29 10:58:51",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 11:58:56",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.18
"2018-01-29 12:58:58",7.12,6.87,9.87,9.75,7.18,7.18,10.38,10.18
"2018-01-29 13:59:01",7.18,6.81,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 14:59:05",7.12,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 15:59:09",7.18,6.81,9.87,9.75,7.12,7.25,10.38,10.12
"2018-01-29 16:59:12",7.12,6.87,9.87,9.75,7.18,7.18,10.38,10.12
"2018-01-29 17:59:16",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 18:59:20",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 19:59:23",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.12
"2018-01-29 20:59:26",7.18,6.87,9.93,9.75,7.18,7.25,10.38,10.12
"2018-01-29 21:59:30",7.18,6.87,9.93,9.75,7.12,7.18,10.38,10.12
"2018-01-29 22:59:33",7.25,6.87,9.93,9.75,7.12,7.18,10.38,10.12
"2018-01-29 23:59:37",7.25,6.87,9.87,9.75,7.18,7.18,10.38,10.12
"2018-01-30 00:59:40",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.18
"2018-01-30 01:59:45",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.18
"2018-01-30 02:59:48",7.18,6.87,9.87,9.81,7.18,7.25,10.38,10.18
"2018-01-30 03:59:51",7.18,6.87,9.87,9.75,7.25,7.25,10.45,10.18
"2018-01-30 04:59:55",7.18,6.87,9.87,9.75,7.25,7.25,10.38,10.18
"2018-01-30 05:59:58",7.18,6.93,9.93,9.75,7.25,7.31,10.45,10.18
"2018-01-30 07:00:02",7.18,6.87,9.87,9.75,7.25,7.25,10.38,10.18
"2018-01-30 08:00:05",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.18
"2018-01-30 09:00:09",7.18,6.87,9.87,9.75,7.18,7.25,10.38,10.18
